"","x","y","ID","SA"
"5353",7704.52618819196,29388.9605286845,"8_L6b","L6b"
"2719",16134.8826939377,17466.7906914708,"",""
"755",18747.5815255792,26126.6422870769,"7_L6a","L6a"
"1127",19664.3004522192,13847.6476791141,"",""
"1071",17184.7717223859,17996.6784503609,"",""
"2172",16008.2726445113,27557.136981387,"7_L6a","L6a"
"3091",16962.2102837452,4679.5305975663,"",""
"7076",318.231390831897,40318.8961617183,"6_L5","L5"
"4240",10447.067389752,22628.0560972182,"",""
"3266",13292.9934624456,5363.4667363074,"",""
"2678",12873.5359612267,21800.0553108002,"",""
"3072",17316.8333604202,1795.75157329992,"",""
"443",19382.7537950852,33258.8804829418,"5_L4","L4"
"6250",4732.13383882226,31431.8998322502,"8_L6b","L6b"
"6305",3431.47600291591,31816.9383286599,"8_L6b","L6b"
"4100",10094.785332273,27179.2528106493,"8_L6b","L6b"
"1461",18192.9038667506,5771.33234897569,"",""
"1138",19326.5894060585,12736.4345001507,"",""
"7668",121.719384851498,31829.5151398924,"",""
"5426",5290.45588256136,30374.423737856,"",""
"1058",17575.9920563298,17480.7182911943,"",""
"1142",19248.1118097035,12364.3234014912,"",""
"2818",16778.8658188795,11498.5731309042,"",""
"3053",13090.0738447826,8469.830799321,"",""
"1001",19454.7892404396,15187.1467611578,"",""
"4219",11402.0672487795,25203.2699232574,"",""
"2820",16732.9816869606,11803.0447006059,"",""
"2528",12888.8284471589,23546.5203968092,"",""
"5355",7680.73959752367,28773.2314607947,"",""
"4121",9714.64496754251,28127.2290867481,"8_L6b","L6b"
"2593",16071.528308738,20645.4659798279,"",""
"1510",17324.8380202815,1293.99158740587,"",""
"2962",14850.6788788033,9680.58183640899,"",""
"4160",8678.77692994214,27968.0598780287,"",""
"4188",12617.1443516099,22802.5629977892,"",""
"3952",13111.3728832176,29758.9376739376,"7_L6a","L6a"
"979",19913.5967158994,16327.7646847299,"8_L6b","L6b"
"4199",12255.1707034431,24476.3331384881,"",""
"2741",15047.3286387534,19062.5539512106,"",""
"2483",13980.6562564227,25714.3997569783,"8_L6b","L6b"
"922",17230.7987922385,21440.899105117,"8_L6b","L6b"
"1304",19119.0665077558,9159.20833150275,"",""
"1177",17997.5872291,11251.4958881347,"",""
"1097",20606.5854654897,12746.373467169,"",""
"5478",8131.05946752978,24423.7698827208,"",""
"4474",12821.2731116333,6597.31317838532,"",""
"2609",15736.1856522235,21269.5865108675,"8_L6b","L6b"
"2527",12954.0019209334,24261.8509923606,"",""
"1102",20488.8913343031,12712.0384709118,"",""
"5334",8172.62128656017,28985.9299219359,"8_L6b","L6b"
"2664",13521.9165132267,23096.2221171173,"",""
"2303",12806.9646446219,29759.9247575986,"7_L6a","L6a"
"2672",13059.2074528593,22935.6152448691,"",""
"2916",15931.5914925932,10043.5575142386,"",""
"4236",10702.1810716886,24832.8517407455,"",""
"2949",15192.1646345729,10280.3179502777,"",""
"4127",9588.44342154214,28061.8393855576,"8_L6b","L6b"
"1013",18992.5238461879,14659.6630347478,"",""
"4110",9912.52924315858,28858.2914147819,"8_L6b","L6b"
"2959",14902.9438503594,10306.0736454763,"",""
"1423",19245.5357053263,5540.42895173905,"",""
"1068",17268.573651684,17891.4465804747,"",""
"6518",1772.86770916528,29947.4529955077,"",""
"1125",19702.8069784946,11170.3427949088,"",""
"1162",18784.9057037923,14265.0578311929,"",""
"1133",19478.7403284493,12937.2899563334,"",""
"5382",6734.31048454084,27535.3222765268,"",""
"2688",17184.7717223859,17996.6784503609,"",""
"6409",1468.82613103476,31554.9793739375,"",""
"2703",16832.398516842,15476.5886736785,"",""
"6460",4525.52739884784,29400.5339545074,"",""
"6412",1334.64044973024,31932.4135553763,"",""
"3035",13322.763941829,9464.8617814563,"",""
"4450",13176.7838598012,9000.96360258546,"",""
"2734",15514.2316509231,18456.9397167148,"",""
"3287",12881.5130237749,5905.17040928076,"",""
"3258",13644.9721524766,3417.00296003573,"",""
"1115",19988.1993192655,12523.2041568969,"",""
"3042",13261.7409396732,8214.46582222579,"",""
"5319",8482.52485316011,28531.913841723,"8_L6b","L6b"
"3154",15684.1969594338,45.6143987627511,"",""
"3244",13963.6683019215,6798.864300329,"",""
"1030",18476.0898049072,15556.3506751482,"",""
"1477",18054.9991884579,3761.32453810425,"",""
"1496",17667.7386818699,5461.32234684284,"",""
"2814",16839.5107224097,12261.8170617702,"",""
"2173",16016.0663863392,29821.4224401984,"7_L6a","L6a"
"5208",6387.42980548592,30851.134577902,"8_L6b","L6b"
"2599",15823.0427919751,20153.1275568907,"",""
"5285",9232.54285937853,27768.846552144,"8_L6b","L6b"
"1209",17369.2566214,12541.8465386809,"",""
"5393",6464.23308374604,29898.4535167215,"8_L6b","L6b"
"1486",17848.2276205123,6060.37519486599,"",""
"6257",4580.69046090191,30903.1104463073,"8_L6b","L6b"
"4133",9472.3650407296,27832.9615786311,"8_L6b","L6b"
"4142",9165.49384173142,28077.7662052235,"8_L6b","L6b"
"6438",5290.45588256136,30374.423737856,"",""
"5391",6472.81914829072,28349.1785088413,"",""
"2839",15773.9982389899,10817.3380659361,"",""
"2567",16765.5084272221,19949.582084502,"",""
"2473",14120.2587697298,24524.8465861246,"8_L6b","L6b"
"4064",10821.5406679992,29361.0945115836,"8_L6b","L6b"
"4448",13230.7529426762,9907.20349887978,"",""
"3038",13313.7335353476,8506.83665102383,"",""
"1236",16698.1776248521,11467.7542837183,"",""
"3276",13154.975190666,4555.04301554686,"",""
"4233",10944.9356387724,24335.3662649146,"",""
"2996",14182.1398739271,9081.54389829997,"",""
"3008",13859.0520519589,7621.45974147306,"",""
"1471",18128.6437953774,3712.32100650706,"",""
"1509",17349.8931993262,345.187108256992,"",""
"4179",12837.484555494,23615.5067171971,"",""
"2141",16731.1383603248,28193.179516482,"7_L6a","L6a"
"6428",887.819908320416,32133.4708850911,"",""
"4227",11205.4087128405,24565.2141563275,"",""
"1156",18878.8489102366,11429.3420150718,"",""
"1530",16962.2102837452,4679.5305975663,"",""
"3055",12975.8574889174,9119.46619724081,"",""
"1507",17489.4462233959,6354.24739008443,"",""
"2727",15964.1401764958,15613.1327935507,"",""
"1358",17951.8542632444,9307.74004706107,"",""
"2794",17334.4947911659,12537.2419777013,"",""
"4281",8783.34814597447,26610.7784076486,"",""
"1276",19787.1539370123,10195.8343988801,"",""
"1229",16845.7330003176,13373.9335901836,"",""
"5317",8515.60199653279,29470.9530657286,"8_L6b","L6b"
"5404",6304.81005653181,29411.2055355191,"",""
"1061",17477.5763732747,17317.545669875,"",""
